 (-1.404568670002346975e+00+5.302687251444572203e-01j)
 (-2.096813730097714767e+00+1.996617377614739453e-01j)
 (4.319885753983870869e-01+4.890419875597558641e-01j)
 (1.509888593137561352e-01-6.048525998858439445e-01j)
 (1.460762442961360819e+00+7.877992700854709041e-01j)
 (6.144117575405094733e-01-2.398829801597267830e-01j)
 (8.790994236923233007e-01-1.858587496788754345e+00j)
 (6.339931322181178164e-01-1.203459268697914419e+00j)
 (1.957563654372505901e+00+9.212857481564127315e-01j)
 (2.135417561786590035e+00+2.734695046542292562e-01j)
 (8.684565724568003020e-01+4.932018867288273656e-01j)
 (9.007804637908837231e-01-3.594113016412037176e-02j)
 (2.348466221269010834e+00+8.601781743658329926e-01j)
 (8.740151535223963375e-01+9.958172090395981391e-01j)
 (-5.540085765852369448e-01+3.023816684458766613e-01j)
 (-1.953645836399411140e+00+5.507840864231344780e-01j)
 (-7.990691278057101554e-01-6.525519727277984128e-01j)
 (-4.732634982185853767e-01-6.926625914502239079e-01j)
 (-9.001901331912861570e-01-6.548492631433308064e-01j)
 (-1.467963110423335493e+00+5.751960784973404461e-01j)
 (-5.722949968012910338e-01-1.165757030321920684e+00j)
 (-1.304155823092490563e+00+2.810048145554089882e-01j)
 (-1.329381972498546283e+00+8.575740350695830461e-02j)
 (-7.505844351172129558e-01+6.666553962697998603e-01j)
 (-1.292736159562646592e-01-2.440743584066317473e-01j)
 (1.162848009839908991e+00-1.557051118458960159e+00j)
 (1.698166146740041960e+00-7.416063848780573009e-01j)
 (2.045871313071241815e+00+4.426205537594669615e-01j)
 (4.167918165774442407e-01-3.730721338324481384e-01j)
 (2.442456326103888742e+00+4.796485646402298686e-01j)
 (1.000057780338222901e+00-1.001377556963302329e+00j)
 (8.189316491846915236e-01-1.455650156691809249e-01j)
 (1.573372133559912456e+00+1.194840817246662357e-01j)
 (2.439165540772145202e-01-1.869530768900906637e+00j)
 (7.317672465836194684e-01-7.890181049159785687e-01j)
 (1.273167583163169470e+00-3.198319353355200678e-01j)
 (-7.580261293167767089e-01+2.207358539604118153e-01j)
 (-1.837095422683880486e+00+8.314588821104293981e-01j)
 (-3.046526492451154589e+00-4.760249469505438147e-01j)
 (-1.508990594652450223e+00-1.682199221379863330e+00j)
 (-3.048273076176127638e+00-8.819611858287089712e-01j)
 (-1.629490131240953765e+00+1.336431421747261927e+00j)
 (1.103521370202846130e+00-2.553000731998955608e-02j)
 (7.906797082154364276e-01+1.421307257152927273e-01j)
 (1.291898331621288865e+00+1.186540033354449020e-01j)
 (1.265207367802211547e+00+6.450786171281839287e-01j)
 (1.865213662036657283e+00+2.337875032356625304e+00j)
 (1.960098773082701751e+00-6.241963967913531919e-01j)
 (9.239558348788043940e-01+4.328744818929520233e-01j)
 (2.959431276852147463e-01-3.616246999867741563e-01j)
 (-4.588652859191935662e-01+6.060565786979916769e-01j)
 (-2.019562069722059761e+00-1.684415193945781875e-01j)
 (-8.559011448254110199e-01+7.297240189826532664e-01j)
 (-1.214714216131793201e+00-6.656040449630756806e-01j)
 (-5.530667568229137299e-01+1.465952399502585546e-01j)
 (-1.897848839719639802e+00+2.028675981666872297e-01j)
 (-1.715358217465649426e+00-1.491331940214843943e+00j)
 (-6.797887761320953182e-02-3.368339120189263736e-01j)
 (-1.598125129217026874e+00-1.329166976563142644e+00j)
 (-6.470167329043930993e-01-4.309229488609416236e-01j)
 (1.856762548692525439e+00+7.340369525447917320e-01j)
 (4.220418065800555785e-01+5.663601546376686446e-01j)
 (9.078528635168249261e-01-2.529301795261553742e-01j)
 (-2.452063722213445596e-01-3.181147920053051248e-01j)
 (-6.740642540501476931e-01+6.780572729280964772e-01j)
 (-1.101485390804772813e-01+2.383929935663195721e-01j)
 (-1.772190501965643206e+00+1.763692663203290933e-01j)
 (-2.210068532329996671e+00+2.262924653124991803e+00j)
 (-2.348928276338337895e+00-1.672124439601984855e-02j)
 (-6.814236748324526971e-01-4.219071370646768071e-01j)
 (-4.256382297460898356e-01-4.679303624520563809e-01j)
 (6.048913441684563574e-01+5.558216742670601951e-01j)
 (-6.978416832891467525e-01-2.701970394804612541e-01j)
 (1.784259517519713345e+00-2.165026190911153725e-01j)
 (7.051605683891812859e-01+1.904545697866981135e-01j)
 (1.036840879277067362e+00-1.037308581708265981e-01j)
 (1.779354893920377600e+00+3.417616665898339234e-01j)
 (1.771256332193967387e+00-2.920807085810120385e-01j)
 (1.276215134741938817e+00-2.611978387119672784e-01j)
 (1.025657210730356761e+00+8.810784910655453661e-01j)
 (2.243080920558310210e-01-9.217796156268658059e-02j)
 (2.230701035721349146e-01+1.560636472719472978e-01j)
 (-2.683173643580465950e-01+7.868072024799740438e-01j)
 (-8.483708976910134814e-01-3.060742515181161250e-01j)
 (-7.705267576804144536e-01-2.948484637796563446e-01j)
